Id,Name,2020-07-06 17:23:10,2020-07-06 19:38:44,2020-07-07 09:17:01,2020-07-07 10:56:10,2020-07-07 11:46:13,2020-07-07 12:18:40,2020-07-08 08:48:47,2020-07-08 11:16:27,2020-07-08 12:06:43,2020-07-09 08:54:12,2020-07-10 09:00:14,2020-07-10 16:54:38,2020-07-11 08:46:27,2020-07-11 09:16:14,2020-07-11 09:47:45,2020-07-11 10:18:31,2020-07-11 10:35:09,2020-07-11 12:15:09,2020-07-11 21:53:03,2020-07-12 09:33:14,2020-07-13 09:32:57,2020-07-14 09:32:20,2020-07-15 09:32:37,2020-07-16 09:32:30,2020-07-17 09:32:49,2020-07-18 09:32:37,2020-07-19 09:34:47,2020-07-20 09:33:56,2020-07-21 09:33:26,2020-07-22 09:33:16,2020-07-23 09:33:34,2020-07-24 09:34:13,2020-07-25 09:34:33,2020-07-26 09:35:42,2020-07-27 09:35:09,2020-07-28 09:34:45,2020-07-29 09:33:47,2020-07-30 09:35:06,2020-07-31 09:36:01
11026701,AMD 라이젠9-3세대 3950X (마티스),0,0,0,0,0,0,0,"897,900","897,900","897,700","897,600","897,600","897,500","897,400","897,400","897,400","897,400","897,400","897,300","897,300","897,100","897,100","895,400","894,300","894,000","894,000","894,000","893,900","886,200","885,270","886,200","883,200","883,200","883,100","882,900","880,900","878,280","878,300","878,300"
6522496,AMD 애슬론 200GE (레이븐 릿지),"78,000","78,000","78,000","78,000","78,000","78,000",0,"78,000","78,000","78,000","78,000","78,000","78,000",0,0,0,0,"78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000","78,000"
9968202,AMD 애슬론 3000G (레이븐 릿지),"60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800",0,0,0,0,"60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800"
11025336,AMD 애슬론 3000G (레이븐 릿지),0,0,0,0,0,0,0,"60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800","60,800"
4281793,AMD 페넘II-X4 955 (데네브),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467073,AMD 페넘II-X6 1055T (투반),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917902,인텔 셀러론 G1610 (아이비브릿지),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507171,인텔 셀러론 G1620 (아이비브릿지),0,0,0,0,0,0,0,"2,200","2,200","2,390","2,370","2,300","2,210",0,0,0,0,"2,360","2,340","2,300","2,390","2,240","2,220","2,330","2,270","2,220","2,200","2,190","2,350","2,260","2,260","2,250","2,240","2,210","2,200","2,350","2,170","2,310","2,190"
2302299,인텔 셀러론 G1630 (아이비브릿지),0,0,0,0,0,0,0,"2,780","2,780","2,780","2,780","2,780","2,780",0,0,0,0,"2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780","2,780"
6112877,인텔 셀러론 G1820 (하스웰),0,0,0,0,0,0,0,0,0,0,0,0,"40,780",0,0,0,0,"40,780","40,780","40,780","40,780","40,780","40,780","40,780","40,780","40,780","40,780","40,780","40,780","40,780",0,0,0,0,0,0,0,0,0
6112916,인텔 셀러론 G1840 (하스웰 리프레시),0,0,0,0,0,0,0,0,0,0,"40,000","40,000","40,000",0,0,0,0,"40,000","40,000","40,000","40,000","40,000",0,0,0,0,0,0,0,0,0,0,0,0,"40,000",0,0,0,0
6112926,인텔 셀러론 G1850 (하스웰 리프레시),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686844,인텔 셀러론 G3900 (스카이레이크),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4828993,인텔 셀러론 G3930 (카비레이크),"47,390","47,390","47,390","47,390","47,390","47,390","47,390","47,390","47,390","48,280","50,000","50,000","50,000",0,0,0,0,"50,000","50,000","49,970","49,730","49,530","49,370","49,130","48,990","48,930","48,920","48,810","48,720","48,640","49,350","49,290","49,280","49,190","49,070","48,970","47,590","48,120","47,590"
6052852,인텔 셀러론 G4900 (커피레이크),"37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300",0,0,0,0,"37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300","37,300"
6035740,인텔 셀러론 G4920 (커피레이크),0,0,0,0,0,0,0,"100,000","100,000","100,000","100,000","100,000","100,000",0,0,0,0,"100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000"
9437157,인텔 셀러론 G4930 (커피레이크-R),"40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500",0,0,0,0,"40,500","40,500","40,500","40,320","40,500","40,400","40,400","40,300","40,200","40,200","40,200","40,000","39,900","39,900","39,900","39,900","39,900","39,900","39,900","39,900","39,900","39,900"
10911789,인텔 셀러론 G4930 (커피레이크-R),0,0,0,0,0,0,0,"40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,500","40,320","40,500","40,400","40,400","40,300","40,200","40,200","40,200","40,000","39,900","39,900","39,900","39,900","39,900","39,900","39,900","39,900","39,900","39,900"
1511281,인텔 셀러론 G530 (샌디브릿지),0,0,0,0,0,0,0,"1,800","1,800","1,800","1,800","1,760","1,800",0,0,0,0,"1,800","1,800","1,800","1,800","1,800","1,800","1,760","1,800","1,780","1,760","1,800","1,750","1,800","1,750","1,800","1,800","1,800","1,790","1,780","1,800","1,780","1,750"
1704946,인텔 셀러론 G540 (샌디브릿지),0,0,0,0,0,0,0,"2,070","2,070","2,070","2,070","2,070","2,070",0,0,0,0,"2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070","2,070"
1779781,인텔 셀러론 G550 (샌디브릿지),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,140","1,140","1,140","1,140","1,140","1,140","1,140","1,140","1,140","1,140","1,140","1,140",0,0
11405118,인텔 셀러론 G5900 (코멧레이크S),"45,400","45,400","45,400","45,400","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900",0,0,0,0,"44,900","44,900","44,900","44,900","44,900","44,900","44,890","44,300","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000"
11480208,인텔 셀러론 G5900 (코멧레이크S),0,0,0,0,0,0,0,"44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,900","44,890","44,300","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000","44,000"
12122969,인텔 셀러론 G5905 (코멧레이크S),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11759027,인텔 셀러론 G5920 (코멧레이크S),0,0,0,0,0,0,0,"71,100","71,100","71,070","71,070","71,070","71,070","71,070","71,070","71,070","71,070","71,070","71,070","71,070","71,070","71,070","71,070","71,070","71,090","71,090","71,090","71,090","71,090","71,090","70,350","70,340","70,340","70,340","70,340","70,340","70,340","70,340","70,340"
7271023,인텔 제온 E 2124 (커피레이크),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"279,030",0,0
7271425,인텔 제온 E 2124G (커피레이크),0,0,0,0,0,0,0,"309,330","309,330","309,120","308,080","308,080","308,070","307,860","307,860","307,860","307,860","307,860","307,860","307,660","306,600","306,390","305,340","304,930","304,660","304,570","304,560","304,550","304,530","304,490","304,410","304,390","304,300","304,290","304,190","304,190","304,070","304,040","304,020"
9652455,인텔 제온 E 2224 (커피레이크-R),0,0,0,0,0,0,0,"270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000"
12111233,인텔 제온 E 2224 (커피레이크-R),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9652536,인텔 제온 E 2224G (커피레이크-R),0,0,0,0,0,0,0,"310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200","310,200"
9652611,인텔 제온 E 2226G (커피레이크-R),0,0,0,0,0,0,0,"370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700","370,700"
9652695,인텔 제온 E 2234 (커피레이크-R),0,0,0,0,0,0,0,"354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540","354,540"
9652761,인텔 제온 E 2236 (커피레이크-R),0,0,0,0,0,0,0,"412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500","412,500"
9653271,인텔 제온 E 2274G (커피레이크-R),0,0,0,0,0,0,0,"480,330","480,330","480,330","479,110","479,110","479,100","479,100","479,100","479,100","479,100","479,100","479,100","478,500","478,490","477,880","474,840","474,830","474,780","474,690","474,660","474,600","474,510","474,490","474,420","474,410","474,310","474,260","474,220","474,150","474,130","474,030","480,830"
3588870,인텔 제온 E3-1220V5 (스카이레이크),0,0,0,0,0,0,0,"300,300","300,300","300,300","300,300","300,300","300,300",0,0,0,0,"300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300","300,300"
5132365,인텔 제온 E3-1220V6 (카비레이크),0,0,0,0,0,0,0,"280,980","280,980","279,930","279,090","288,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"275,980","275,970","275,960","275,860","275,770","275,760","275,670","275,560","275,460","275,390"
3600585,인텔 제온 E3-1225V5 (스카이레이크),0,0,0,0,0,0,0,"353,700","353,700","353,700","353,700","353,700","353,700",0,0,0,0,"353,700","353,700","353,700","353,700","353,700","353,700","353,700","353,700","353,700","349,770","349,770","349,770","353,700","353,700","353,700","353,700","349,770","349,770","349,770","349,770","349,770","353,700"
3589079,인텔 제온 E3-1230V5 (스카이레이크),"372,900","372,900","372,900","372,900","372,900","372,900","372,900","372,900","372,900","372,900","372,900","372,900","372,900",0,0,0,0,"372,900","372,900","372,730","370,680","369,450","367,810","365,350","364,470","364,410","364,320","364,310","364,190","364,090","364,070","364,060","364,050","363,920","363,810","363,710","363,610","363,600","370,770"
5132462,인텔 제온 E3-1230V6 (카비레이크),0,0,0,0,0,0,0,"328,990","328,990","328,990","328,990","328,990","328,990",0,0,0,0,"328,990","328,990",0,"328,990",0,"327,520",0,"326,200","326,100","326,010","326,000","325,900","325,810","325,500","325,490","325,470","325,360","325,230","325,130","325,020","324,920","324,850"
3589276,인텔 제온 E3-1240V5 (스카이레이크),"400,530","400,130","399,300","398,890","398,890","398,890","402,990","402,580","402,580","400,530","398,480","398,480","398,070",0,0,0,0,"398,070","398,070","397,660","397,250","396,020","393,970","391,510","390,640","402,930","402,810","402,690","402,570","402,470","402,460","402,450","402,350","402,340","402,230","402,120","402,010","401,880","401,790"
3600623,인텔 제온 E3-1245V5 (스카이레이크),0,0,0,0,0,0,0,"437,010","437,010","437,010","437,010","437,010","437,010",0,0,0,0,"437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010","437,010"
3589305,인텔 제온 E3-1270V5 (스카이레이크),"494,000","494,000",0,0,0,0,0,"494,000","494,000","494,000","494,000","494,000","494,000",0,0,0,0,"494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000","494,000"
5132499,인텔 제온 E3-1270V6 (카비레이크),0,0,0,0,0,0,0,"466,640","466,640","463,590","460,540","460,540","459,320",0,0,0,0,"456,880","456,280","455,660","452,610","452,000","449,560","447,730","448,280","448,180","448,160","448,040","447,920","447,810","447,760","447,700","447,610","447,590","447,480","447,380","447,360","447,270","451,400"
3600643,인텔 제온 E3-1275V5 (스카이레이크),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370024,인텔 제온 E5-2603 v4 (브로드웰-EP),0,0,0,0,0,0,0,"313,990","313,990","313,990","313,990","313,990","313,990",0,0,0,0,"313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990","313,990"
4234437,인텔 제온 E5-2609 v4 (브로드웰-EP),0,0,0,0,0,0,0,"426,500","426,500","426,500","426,500","426,500","426,500",0,0,0,0,"426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500","426,500"
4370066,인텔 제온 E5-2620 v4 (브로드웰-EP),0,0,0,0,0,0,0,"612,840","612,840","612,840","612,840","612,840","612,840",0,0,0,0,"612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840","612,840"
4370096,인텔 제온 E5-2630 v4 (브로드웰-EP),"944,480","943,470","941,460","941,450","941,450","941,450","953,700","953,700","953,700","953,700","953,700","953,700","953,700",0,0,0,0,"953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700","953,700"
4370104,인텔 제온 E5-2640 v4 (브로드웰-EP),0,0,0,0,0,0,0,"1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520",0,0,0,0,"1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520","1,339,520"
4370139,인텔 제온 E5-2650 v4 (브로드웰-EP),0,0,0,0,0,0,0,"3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800",0,0,0,0,"3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800","3,460,800"
4370165,인텔 제온 E5-2660 v4 (브로드웰-EP),0,0,0,0,0,0,0,"4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550",0,0,0,0,"4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550","4,190,550"
4370176,인텔 제온 E5-2680 v4 (브로드웰-EP),0,0,0,0,0,0,0,"1,846,430","1,846,430","1,846,430","1,846,430","1,846,430","1,846,430",0,0,0,0,"1,846,430","1,846,430","1,846,430","1,846,430","1,844,430","1,844,420","1,842,420","1,840,340","1,840,320","1,840,290","1,840,180","1,840,150","1,840,060","1,826,370","1,826,350","1,826,280","1,826,270","1,826,230","1,826,190","1,826,170","1,826,140","1,826,020"
4370208,인텔 제온 E5-2683 v4 (브로드웰-EP),0,0,0,0,0,0,0,"2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000",0,0,0,0,"2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000"
4370305,인텔 제온 E5-2687W v4 (브로드웰-EP),"3,044,800","3,044,800","3,044,800","3,044,800","3,044,800","3,044,800","3,044,800","3,044,800","3,044,800","3,044,800","3,044,800","3,044,800","3,044,800",0,0,0,0,"3,040,030","3,037,030","3,034,010","3,015,950","3,000,900","2,988,860","2,970,800","2,961,710","2,961,610","2,961,590","2,961,470","2,961,350","2,961,250","3,144,950","3,144,950","3,144,950","3,144,950","3,144,950","3,144,950","3,144,950","3,144,950","3,144,950"
4370330,인텔 제온 E5-2690 v4 (브로드웰-EP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449121,인텔 제온 스케일러블 골드 5120 (스카이레이크),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,087,520","2,075,460","2,063,400","2,057,310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449112,인텔 제온 스케일러블 골드 5122 (스카이레이크),0,0,0,0,0,0,0,"1,718,110","1,718,110","1,713,060","1,708,010","1,708,010","1,705,990",0,0,0,0,"1,701,950","1,700,950","1,699,930","1,693,870","1,688,820","1,684,780","1,678,720","1,675,650","1,675,630","1,675,530","1,675,410","1,675,290","1,675,180","1,675,170","1,675,110","1,675,100","1,675,050","1,675,040","1,674,930","1,674,810","1,674,680","1,674,560"
9308658,인텔 제온 스케일러블 골드 5218 (캐스케이드레이크),0,0,0,0,0,0,0,"1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950","1,967,950"
9308598,인텔 제온 스케일러블 골드 5220 (캐스케이드레이크),0,0,0,0,0,0,0,"2,241,660","2,241,660","2,231,610","2,225,590","2,225,590","2,225,580","2,219,550","2,217,550","2,217,550","2,217,550","2,217,540","2,215,540","2,213,520","2,203,470","2,201,460","2,191,410","2,179,350","2,300,000","2,298,790","2,296,700","2,296,700","2,296,700","2,296,500","2,296,500","2,296,500","2,296,500","2,296,500","2,296,500","2,296,500","2,296,400","2,296,400","2,296,400"
9308574,인텔 제온 스케일러블 골드 5222 (캐스케이드레이크),0,0,0,0,0,0,0,"1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400","1,886,400"
5449089,인텔 제온 스케일러블 골드 6128 (스카이레이크),0,0,0,0,0,0,0,"2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200",0,0,0,0,"2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,053,200","2,118,400","2,398,530","2,398,520","2,398,410","2,398,300","2,398,200","2,398,090"
5449029,인텔 제온 스케일러블 골드 6138 (스카이레이크),0,0,0,0,0,0,0,"3,557,760","3,557,760","3,545,710","3,539,690","3,530,670","3,521,630",0,0,0,0,"3,509,590","3,506,590","3,503,570","3,485,510","3,470,460","3,458,420","3,440,360","3,434,280","3,434,240","3,434,200","3,434,110","3,434,040","3,433,990","3,433,980","3,433,920","3,433,910","3,433,860","3,433,850","3,433,750","3,433,700","3,433,700",0
5449025,인텔 제온 스케일러블 골드 6140 (스카이레이크),0,0,0,0,0,0,0,"3,299,730","3,299,730","3,284,680","3,269,630","3,269,630","3,263,610",0,0,0,0,"3,251,570","3,248,570","3,245,550","3,227,490","3,212,440","3,200,400","3,182,340","3,176,260","3,176,220","3,176,200","3,176,080","3,175,960","3,175,860","3,175,800","3,175,740","3,175,730","3,175,680","3,175,670","3,175,560","3,175,430","3,175,320","3,223,430"
5449019,인텔 제온 스케일러블 골드 6142 (스카이레이크),0,0,0,0,0,0,0,"4,018,070","4,018,070","4,003,020","3,987,970","3,987,970","3,981,950",0,0,0,0,"3,969,910","3,966,910","3,963,890","3,945,830","3,930,780","3,918,740","3,900,680","3,894,600","3,894,500","3,894,380","3,894,260","3,861,640","3,861,540","3,861,530","3,861,520","3,861,420","3,861,360","3,861,240","3,861,140","3,861,020","3,860,900","3,926,990"
5449014,인텔 제온 스케일러블 골드 6148 (스카이레이크),0,0,0,0,0,0,0,"4,232,350","4,232,350","4,217,300","4,202,250","4,202,250","4,196,230",0,0,0,0,"4,184,190","4,181,190","4,178,170","4,160,110","4,142,060","4,133,020","4,130,010","4,120,920","4,120,820","4,120,790","4,120,680","4,120,560","4,120,440","4,120,320","4,120,260","4,120,250","4,120,200","4,120,190","4,120,090","4,120,040","4,120,020","4,119,920"
5448999,인텔 제온 스케일러블 골드 6152 (스카이레이크),0,0,0,0,0,0,0,"5,135,690","5,135,690","5,120,640","5,105,590","5,105,590","5,099,570",0,0,0,0,"5,087,530","5,087,530","5,084,520","5,130,530","5,115,480","5,097,420","5,060,270","5,060,210","5,060,190","5,060,070","5,059,970","5,058,990","5,058,890","5,058,770","5,058,710","5,058,700","5,058,650","5,058,640","5,058,530","5,058,430","5,058,410","5,058,300"
9308469,인텔 제온 스케일러블 골드 6230 (캐스케이드레이크),0,0,0,0,0,0,0,"2,668,230","2,668,230","2,668,230","2,662,210","2,662,210","2,659,190","2,659,190","2,659,190","2,659,190","2,659,190","2,659,190","2,659,190","2,656,180","2,653,170","2,638,120","2,626,080","2,608,020","2,607,960","2,607,860","2,607,840","2,607,720","2,607,600","2,607,500","2,607,500","2,607,430","2,607,420","2,607,360","2,607,240","2,607,130","2,607,020","2,606,900","2,693,670"
9307737,인텔 제온 스케일러블 골드 6234 (캐스케이드레이크),0,0,0,0,0,0,0,"3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400","3,280,400"
9307710,인텔 제온 스케일러블 골드 6238 (캐스케이드레이크),0,0,0,0,0,0,0,"3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200","3,698,200"
9307653,인텔 제온 스케일러블 골드 6240 (캐스케이드레이크),0,0,0,0,0,0,0,"3,440,570","3,440,570","3,437,570","3,431,550","3,431,550","3,431,540","3,422,510","3,419,510","3,419,510","3,419,510","3,419,500","3,416,500","3,413,480","3,395,420","3,380,370","3,368,330","3,472,700","3,359,240","3,359,200","3,359,180","3,359,060","3,358,940","3,358,820","3,360,860","3,360,840","3,360,740","3,360,670","3,360,560","3,360,460","3,360,340","3,360,220","3,439,030"
9307587,인텔 제온 스케일러블 골드 6242 (캐스케이드레이크),0,0,0,0,0,0,0,"3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,165,730","3,445,090","3,597,000","3,597,000","3,597,000","3,597,000","3,597,000","3,597,000"
9307443,인텔 제온 스케일러블 골드 6248 (캐스케이드레이크),0,0,0,0,0,0,0,"4,352,700","4,352,700","4,352,700","4,339,020","4,339,020","4,336,010","4,333,010","4,333,010","4,333,010","4,333,010","4,333,010","4,333,010","4,333,000","4,329,990","4,314,940","4,302,900","4,287,850","4,287,790","4,287,690","4,287,650","4,287,550","4,287,460","4,287,370","4,287,310","4,287,250","4,287,160","4,287,050","4,286,950","4,286,870","4,286,750","4,286,630","4,310,230"
9306747,인텔 제온 스케일러블 골드 6252 (캐스케이드레이크),0,0,0,0,0,0,0,"5,392,100","5,392,100","5,380,060","5,365,020","5,365,020","5,365,010","5,355,980","5,352,980","5,352,980","5,352,980","5,352,970","5,349,970","5,346,950","5,331,900","5,319,860","5,304,820","5,304,810","5,297,740","5,296,640","5,296,620","5,297,520","5,297,400","5,297,300","5,297,290","5,297,220","5,297,120","5,297,100","5,297,010","5,297,000","5,296,880","5,296,750","5,296,660"
9309411,인텔 제온 스케일러블 브론즈 3204 (캐스케이드레이크),0,0,0,0,0,0,0,"331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970","331,970"
5449287,인텔 제온 스케일러블 실버 4108 (스카이레이크),0,0,0,0,0,0,0,"579,880","579,880","579,880","578,250","576,630","596,870",0,0,0,0,"593,630","592,830","592,010","587,150","583,100","579,860","575,000","572,530","572,510","572,420","572,310","572,230","608,910",0,0,0,0,0,0,0,0,0
5449281,인텔 제온 스케일러블 실버 4110 (스카이레이크),0,0,0,0,0,0,0,"686,140","686,140","686,140","686,130","686,130","684,120",0,0,0,0,"684,120","684,120","684,110","678,050","686,130","680,070","674,010","672,950","672,900","672,860","672,770","672,700","672,650","672,640","672,580","672,480","672,420","672,300","672,200","728,200","728,200","728,200"
