Id,Name,2020-07-06 17:24:28,2020-07-06 19:40:00,2020-07-07 09:18:22,2020-07-07 10:57:28,2020-07-07 11:47:30,2020-07-07 12:19:57,2020-07-08 08:50:05,2020-07-08 11:18:13,2020-07-08 12:08:26,2020-07-09 08:55:56,2020-07-10 09:01:58,2020-07-11 08:48:12,2020-07-11 09:16:55,2020-07-11 09:48:26,2020-07-11 10:19:33,2020-07-11 10:35:48,2020-07-11 12:16:54,2020-07-11 21:54:49,2020-07-12 09:34:59,2020-07-13 09:34:42,2020-07-14 09:34:04,2020-07-15 09:34:25,2020-07-16 09:34:15,2020-07-17 09:34:34,2020-07-18 09:34:26,2020-07-19 09:36:32,2020-07-20 09:35:41,2020-07-21 09:35:11,2020-07-22 09:35:00,2020-07-23 09:35:20,2020-07-24 09:35:58,2020-07-25 09:36:17,2020-07-26 09:37:28,2020-07-27 09:36:56,2020-07-28 09:36:30,2020-07-29 09:35:32,2020-07-30 09:36:51,2020-07-31 09:37:46
6023708,ASUS PRIME H310M-A STCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7895500,ASUS PRIME H310M-D R2.0 인텍앤컴퍼니,"79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","79,800","73,000",0,0,0,0,"73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","72,000","72,000","72,000","72,000","72,000","72,000","72,000"
8681678,ASUS PRIME H310M-D R2.0/CSM 아이보라,일시품절,일시품절,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8320953,ASUS PRIME H310M-D R2.0/CSM 인텍앤컴퍼니,"78,900","78,900","78,900","78,900","78,900","78,900","78,900","78,900","78,900","78,900","78,860","78,440",0,0,0,0,"78,160","78,100","77,960","77,540","77,180","76,700","76,340","76,140","76,090","75,990","75,970","75,860","75,740","77,260","76,960","76,960","76,960","76,960","76,920","76,820","76,750","76,960"
8200381,ASUS PRIME H310M-D R2.0/CSM 코잇,"92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400",0,0,0,0,"92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","92,400","80,900","92,400","92,400","92,400"
6024219,ASUS PRIME H310M-D STCOM,"94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000",0,0,0,0,"94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000"
6024262,ASUS PRIME H310M-E STCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6346818,ASUS PRIME H310M-K R2.0 STCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6370958,ASUS PRIME H310M-K R2.0 아이보라,"69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69,000","67,700",0,"67,690","67,690","67,690","67,690","67,690","67,690",0,0
6494926,ASUS PRIME H310M-K R2.0 인텍앤컴퍼니,"65,090","65,090","65,090","65,090","65,090","65,090","65,090","65,090","65,090","65,000","65,000","65,000",0,0,0,0,"65,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","64,500","64,500","64,500","64,500","64,500","64,500","64,500","64,500","64,500","64,500","64,500","64,000","64,000","64,000"
